GeographyCode,WP102EW0001,WP102EW0002,WP102EW0003
E33041346,506,25.21,20.07140024
E33041347,487,89.91,5.416527639
E33041348,264,97.08,2.719406675
E33041349,348,286.02,1.216698133
E33041350,639,721.23,0.88598644
E33041351,212,47.13,4.498196478
E33041352,314,513.96,0.610942486
E33041353,429,272.87,1.572177227
E33041354,312,237.04,1.316233547
E33041355,423,136.86,3.090749671
E33041356,228,339.64,0.671299022
E33041357,527,89.48,5.889584265
E33041358,511,262.45,1.947037531
E33041359,649,46.24,14.03546713
E33041360,286,77.37,3.6965232
E33041361,782,47.44,16.48397976
E33041362,333,55.81,5.966672639
E33041363,1447,139.92,10.34162379
E33041364,363,272.07,1.334215459
E33041365,468,103.25,4.532687651
E33041366,250,118.32,2.112914131
E33041367,331,100.81,3.283404424
E33041368,224,29.81,7.514256961
E33041369,404,50.08,8.067092652
E33041370,497,1238.49,0.401295126
E33041371,255,235.31,1.083676852
E33041372,331,299.79,1.104106208
E33041373,506,196.32,2.577424613
E33041374,409,170.14,2.403902668
E33041375,580,116.22,4.990535192
E33041376,515,494.02,1.042467916
E33041377,269,63.66,4.225573358
E33041378,519,200.66,2.586464667
E33041379,261,544.67,0.479189234
E33041380,690,212.68,3.244310702
E33041381,330,878.75,0.375533428
E33041382,467,687.1,0.679668171
E33041383,460,11.06,41.59132007
E33041384,661,63.4,10.42586751
E33041385,581,23.64,24.57698816
E33041386,419,73.61,5.692161391
E33041387,340,40.84,8.325171401
E33041388,303,95.53,3.171778499
E33041389,354,99.17,3.569627912
E33041390,278,532.14,0.522418912
E33041391,333,249.56,1.334348453
E33041392,448,122.9,3.645240033
E33041393,319,135.7,2.350773766
E33041394,429,143.72,2.984970777
E33041395,543,89.93,6.038029579
E33041396,325,361.75,0.898410504
E33041397,338,115.29,2.931737358
E33041398,322,33.19,9.701717385
E33041399,344,48.97,7.024709006
E33041400,265,171.43,1.545820451
E33041401,556,236.69,2.349064177
E33041402,256,1376.9,0.185924904
E33041403,321,1211.34,0.26499579
E33041404,251,1351.87,0.18566874
E33041405,350,1229.93,0.284569041
E33041406,463,946.78,0.489025962
E33041407,358,169.22,2.115589174
E33041408,293,234.64,1.248721446
E33041409,428,181.15,2.36268286
E33041410,355,196.61,1.805605005
E33041411,253,570.08,0.443797362
E33041412,650,483.14,1.345365732
E33041413,306,43.99,6.956126392
E33041414,235,553.81,0.424333255
E33041415,388,538.96,0.719905002
E33041416,237,22.99,10.30882993
E33041417,476,1338.04,0.355744223
E33041418,489,28.23,17.32199787
E33041419,524,317.34,1.651225815
E33041420,385,65.14,5.910346945
E33041421,435,131.28,3.313528336
E33041422,423,54.02,7.830433173
E33041423,248,1275.26,0.194470147
E33041424,269,965.38,0.278646751
E33041425,542,2338.77,0.231745747
E33041426,2493,1344.16,1.854689918
E33041427,463,529.4,0.874574991
E33041428,230,1397.55,0.164573718
E33041429,282,1525.84,0.184816232
E33041430,352,657.33,0.535499673
E33041431,431,62.86,6.856506522
E33041432,425,49.14,8.648758649
E33041433,477,16.7,28.56287425
E33041434,504,40.12,12.56231306
E33041435,472,86.51,5.456016645
E33041436,381,56.92,6.69360506
E33041437,520,214.94,2.419279799
E33041438,313,161.12,1.94265144
E33041439,457,62.03,7.36740287
E33041440,311,12.67,24.54617206
E33041441,644,20.67,31.15626512
E33041442,357,29.29,12.18846023
E33041443,633,92.13,6.870726148
E33041444,303,17.71,17.10897798
E33041445,389,61.06,6.370782837
E33041446,756,61.96,12.20142027
E33041447,341,27.76,12.28386167
E33041448,522,10.75,48.55813953
E33041449,313,10.23,30.59628543
E33041450,380,38.32,9.916492693
E33041451,370,9.65,38.34196891
E33041452,780,177.47,4.395109033
E33041453,267,6.5,41.07692308
E33041454,523,40.98,12.76232308
E33041455,449,60,7.483333333
E33041456,397,33.48,11.85782557
E33041457,285,79.46,3.586710294
E33041458,447,29.77,15.01511589
E33041459,496,34.2,14.50292398
E33041460,555,19.24,28.84615385
E33041461,309,17.28,17.88194444
E33041462,604,47.22,12.79119017
E33041463,248,52.1,4.760076775
E33041464,282,168.27,1.675878053
E33041465,328,43.36,7.564575646
E33041466,326,12.82,25.42901716
E33041467,336,22.39,15.00669942
E33041468,338,172.38,1.960784314
E33041469,283,221.13,1.279790169
E33041470,262,218.84,1.197221714
E33041471,606,46.62,12.998713
E33041472,307,135.9,2.259013981
E33041473,258,32.01,8.059981256
E33041474,412,165.13,2.495003936
E33041475,308,101.6,3.031496063
E33041476,295,119.29,2.472965043
E33041477,293,16.05,18.25545171
E33041478,331,250.25,1.322677323
E33041479,609,52.87,11.51881975
E33041480,629,43.57,14.4365389
E33041481,725,60.72,11.9400527
E33041482,291,132.53,2.195729269
E33041483,299,22.71,13.16600616
E33041484,627,342.72,1.829481793
E33041485,307,81.36,3.773352999
E33041486,362,984.86,0.367564933
E33041487,413,469.48,0.879696686
E33041488,261,109.99,2.372942995
E33041489,325,27.59,11.7796303
E33041490,720,58.09,12.39456017
E33041491,270,49.51,5.453443749
E33041492,310,342.39,0.905400275
E33041493,421,16.76,25.11933174
E33041494,353,33.6,10.50595238
E33041495,521,23.75,21.93684211
E33041496,282,45.16,6.244464128
E33041497,542,164.43,3.29623548
E33041498,267,149.45,1.786550686
E33041499,305,21.65,14.08775982
E33041500,354,43.26,8.183079057
E33041501,692,37.8,18.30687831
E33041502,422,25.13,16.79267807
E33041503,579,23.34,24.80719794
E33041504,380,11.18,33.98926655
E33041505,295,87.94,3.354559927
E33041506,385,52.16,7.381134969
E33041507,566,39.66,14.2713061
E33041508,752,110.88,6.782106782
E33041509,363,91.96,3.947368421
E33041510,510,136.22,3.743943621
E33041511,604,57.11,10.57608125
E33041512,503,86.29,5.82918067
E33041513,358,46.86,7.639778062
E33041514,456,52.43,8.6973107
E33041515,327,586.45,0.557592293
E33041516,443,41.88,10.57784145
E33041517,380,116.82,3.25286766
E33041518,446,270.12,1.651118022
E33041519,307,17.84,17.20852018
E33041520,246,9.93,24.7734139
E33041521,356,21.79,16.33776962
E33041522,389,111.53,3.487850802
E33041523,443,33.44,13.24760766
E33041524,310,11.9,26.05042017
E33041525,475,33.88,14.02007084
E33041526,310,121,2.561983471
E33041527,322,12.78,25.19561815
E33041528,301,54.53,5.519897304
E33041529,293,36.37,8.056090184
E33041530,259,27.34,9.473299195
E33041531,349,28.92,12.06777317
E33041532,273,14.06,19.41678521
E33041533,391,19.97,19.57936905
E33041534,341,12.36,27.58899676
E33041535,392,21.06,18.61348528
E33041536,411,9.55,43.03664921
E33041537,285,7.52,37.89893617
E33041538,229,5.61,40.81996435
E33041539,478,4.64,103.0172414
E33041540,250,4.33,57.73672055
E33041541,242,5.64,42.90780142
E33041542,287,10.82,26.52495379
E33041543,683,19.11,35.74045003
E33041544,478,5.11,93.54207436
E33041545,444,9.52,46.63865546
E33041546,343,9.5,36.10526316
E33041547,405,8.09,50.0618047
E33041548,406,7.96,51.00502513
E33041549,408,14.05,29.03914591
E33041550,542,945.71,0.57311438
E33041551,275,90.18,3.049456642
E33041552,306,14.91,20.52313883
E33041553,230,71.58,3.213188041
E33041554,275,93.05,2.955400322
E33041555,345,24.74,13.94502829
E33041556,336,18.28,18.38074398
E33041557,363,55.35,6.558265583
E33041558,299,184.8,1.617965368
E33041559,645,50.6,12.74703557
E33041560,381,37.69,10.10878217
E33041561,474,86.8,5.460829493
E33041562,463,74.14,6.244942002
E33041563,265,63.75,4.156862745
E33041564,296,48.66,6.083025072
E33041565,593,103.26,5.742785202
E33041566,269,23.57,11.4128129
E33041567,304,27.98,10.8649035
E33041568,637,68.06,9.359388775
E33041569,264,46.96,5.621805792
E33041570,334,417.4,0.800191663
E33041571,314,84.53,3.714657518
E33041572,771,49.78,15.48814785
E33041573,316,53.3,5.928705441
E33041574,500,50.56,9.889240506
E33041575,1224,37.5,32.64
E33041576,353,58.06,6.079917327
E33041577,404,49.44,8.171521036
E33041578,400,9.34,42.82655246
E33041579,391,42.13,9.280797531
E33041580,285,24.76,11.51050081
E33041581,257,14.86,17.29475101
E33041582,241,29.71,8.111746887
E33041583,357,18.34,19.46564885
E33041584,464,73.01,6.355293795
E33041585,325,26.51,12.25952471
E33041586,519,14.92,34.78552279
E33041587,837,65.98,12.68566232
E33041588,528,10.58,49.90548204
E33041589,365,9.26,39.41684665
E33041590,433,27.36,15.82602339
E33041591,445,60.04,7.411725516
E33041592,249,6.62,37.61329305
E33041593,313,4.15,75.42168675
E33041594,348,22.11,15.7394844
E33041595,830,8.96,92.63392857
E33041596,290,21.98,13.19381256
E33041597,708,11.77,60.15293118
E33041598,492,12.39,39.7094431
E33041599,569,136.28,4.175227473
E33041600,470,61.14,7.687275106
E33041601,417,70.14,5.945252352
E33041602,388,20.72,18.72586873
E33041603,337,41.5,8.120481928
E33041604,283,72.32,3.913163717
E33041605,340,47.85,7.10553814
E33041606,369,20.54,17.96494645
E33041607,294,7.76,37.88659794
E33041608,278,11.88,23.4006734
E33041609,296,7.04,42.04545455
E33041610,780,12.35,63.15789474
E33041611,350,9.78,35.78732106
E33041612,238,7.23,32.91839557
E33041613,275,27.26,10.08804109
E33041614,806,1849.22,0.435859443
E33041615,298,1596.31,0.186680532
E33041616,266,1144.01,0.23251545
E33041617,314,75.06,4.183320011
E33041618,269,730.37,0.368306475
E33041619,387,586.89,0.659408066
E33041620,351,213.54,1.643720146
E33041621,294,1505.72,0.195255426
E33041622,258,1412.86,0.182608326
E33041623,249,192.99,1.290222291
E33041624,434,629.46,0.689479872
E33041625,384,828.99,0.463214273
E33041626,318,1540.2,0.206466693
E33041627,277,2190.29,0.126467271
E33041628,368,531.83,0.691950435
E33041629,587,288.55,2.034309478
E33041630,354,105.92,3.342145015
E33041631,623,16.62,37.48495788
E33041632,368,5.31,69.30320151
E33041633,435,17.84,24.38340807
E33041634,609,24.35,25.01026694
E33041635,422,67.64,6.238911886
E33041636,375,10.46,35.85086042
E33041637,311,932.45,0.333529948
E33041638,304,2420,0.125619835
E33041639,272,116.33,2.338175879
E33041640,300,72.89,4.115790918
E33041641,309,1336.33,0.23123031
E33041642,238,95.99,2.47942494
E33041643,645,2358.31,0.273500939
E33041644,254,10.65,23.84976526
E33041645,237,279.06,0.849279725
E33041646,654,22.87,28.59641452
E33041647,418,84.92,4.922279793
E33041648,843,208.97,4.034071876
E33041649,509,263.96,1.928322473
E33041650,284,23.44,12.11604096
E33041651,362,95.29,3.798929583
E33041652,500,53.91,9.274717121
E33041653,350,19.39,18.05054152
E33041654,273,86.04,3.172942817
E33041655,322,55.05,5.849227975
E33041656,452,17.38,26.00690449
E33041657,399,144.65,2.758382302
E33041658,338,23.84,14.17785235
E33041659,536,93.37,5.740601906
E33041660,420,157.2,2.671755725
E33041661,304,122.91,2.473354487
E33041662,342,29.55,11.57360406
E33041663,421,238.53,1.764977152
E33041664,329,41.2,7.985436893
E33041665,557,73.75,7.552542373
E33041666,352,454.97,0.773677385
E33041667,517,86.39,5.984488945
E33041668,614,549.8,1.116769734
E33041669,348,53.26,6.533984228
E33041670,273,35.51,7.687975218
E33041671,528,19.86,26.58610272
E33041672,263,14.57,18.05078929
E33041673,340,18.46,18.41820152
E33041674,293,124.62,2.351147488
E33041675,242,9.53,25.39349423
E33041676,438,761.12,0.575467732
E33041677,406,73.74,5.505831299
E33041678,264,1337.93,0.19731974
E33041679,442,1035.72,0.426756266
E33041680,392,1740.65,0.225203229
E33041681,266,271.34,0.980319894
E33041682,380,2043.57,0.185949099
E33041683,382,176.53,2.163938141
E33041684,445,1882,0.236450584
E33041685,414,2867.87,0.144358008
E33041686,352,2769.82,0.12708407
E33041687,303,187.57,1.615396918
E33041688,296,668.5,0.442782349
E33041689,257,1286.59,0.199752835
E33041690,379,2363.48,0.160356762
E33041691,330,929.17,0.355155677
E33041692,536,1601.51,0.334684142
E33041693,259,1212.07,0.213684028
E33041694,226,953.86,0.236932045
E33041695,367,914.83,0.40116743
E33041696,304,872.19,0.348547908
E33041697,454,3768.46,0.120473615
E33041698,341,66.47,5.130133895
E33041699,391,1380.77,0.28317533
E33041700,272,90.03,3.021215151
E33041701,722,972.46,0.74244699
E33041702,411,99.15,4.145234493
E33041703,268,291.58,0.919130256
E33041704,401,153.01,2.620743742
E33041705,539,2931.88,0.183841085
E33041706,463,1282.19,0.361100929
E33041707,292,613.28,0.476128359
E33041708,421,553.48,0.760641758
E33041709,250,1055.85,0.236776057
E33041710,254,523.89,0.484834603
E33041711,312,740.79,0.421171992
E33041712,424,2865.94,0.147944479
E33041713,225,50.51,4.454563453
E33041714,296,1432.44,0.206640418
E33041715,276,170.9,1.61497952
E33041716,360,479.16,0.751314801
E33041717,523,342.91,1.525181535
E33041718,226,751.74,0.300635858
E33041719,259,95.26,2.718874659
E33041720,348,195.45,1.780506523
E33041721,402,128.7,3.123543124
E33041722,271,17.26,15.70104287
E33041723,353,33.49,10.54045984
E33041724,334,25.33,13.18594552
E33041725,814,33.81,24.07571724
E33041726,373,31.95,11.67449139
E33041727,313,11.47,27.2885789
E33041728,278,38.76,7.172342621
E33041729,1006,49.85,20.18054162
E33041730,313,264.7,1.182470722
E33041731,290,467.04,0.620931826
E33041732,482,515.92,0.934253373
E33041733,327,112.95,2.895086321
E33041734,285,301.91,0.943989931
E33041735,395,539.41,0.732281567
E33041736,381,55.23,6.898424769
E33041737,1189,40.63,29.26409057
E33041738,285,28.92,9.854771784
E33041739,488,114.99,4.243847291
E33041740,372,79.41,4.684548546
E33041741,290,30.46,9.520682863
E33041742,380,9.93,38.26787513
E33041743,324,6.83,47.43777452
E33041744,434,8.77,49.48688712
E33041745,274,16.18,16.93448702
E33041746,268,19.31,13.87881926
E33041747,265,17.65,15.01416431
E33041748,744,15.33,48.53228963
E33041749,226,9.99,22.62262262
E33041750,395,1594.83,0.247675301
E33041751,277,102.01,2.715420057
E33041752,258,1944.12,0.132707858
E33041753,324,185.85,1.743341404
E33041754,381,1618.3,0.235432244
E33041755,638,31.09,20.52106787
E33041756,354,1520.08,0.23288248
E33041757,241,1196.55,0.201412394
E33041758,390,106.02,3.678551217
E33041759,252,983.94,0.256113178
E33041760,297,1047.23,0.283605321
E33041761,455,2185.73,0.208168438
E33041762,457,1390.12,0.328748597
E33041763,424,1672.66,0.253488456
E33041764,455,51.84,8.777006173
E33041765,356,16.86,21.11506524
E33041766,292,135.06,2.162002073
E33041767,293,25.59,11.44978507
E33041768,470,54.9,8.561020036
E33041769,242,55.07,4.394407118
E33041770,282,32.84,8.587088916
E33041771,397,103.32,3.842431281
E33041772,300,462.56,0.648564511
E33041773,668,53.91,12.39102207
E33041774,241,3077.55,0.078309045
E33041775,535,262.72,2.036388551
E33041776,558,963.98,0.578850184
E33041777,437,1619.57,0.269824707
E33041778,328,1404.53,0.233530078
E33041779,373,31.98,11.66353971
E33041780,374,53,7.056603774
E33041781,796,172.75,4.607814761
E33041782,829,104.68,7.919373328
E33041783,384,25.22,15.2260111
E33041784,248,450.05,0.551049883
E33041785,382,1897.4,0.201328133
E33041786,369,532.03,0.693569911
E33041787,311,1707.02,0.182188844
E33041788,390,865.86,0.450419236
E33041789,322,1283.58,0.250860873
E33041790,294,1147.92,0.256115409
E33041791,258,1696.69,0.152060777
E33041792,357,1197.77,0.298053883
E33041793,354,656.65,0.539099977
E33041794,238,329.94,0.721343275
E33041795,393,913.89,0.430029872
E33041796,308,1297.92,0.237302761
E33041797,340,247.84,1.371852808
E33041798,410,1376.45,0.297867703
E33041799,1378,211.21,6.524312296
E33041800,396,31.74,12.47637051
E33041801,537,39.17,13.70947153
E33041802,344,94.68,3.633291086
E33041803,365,67.68,5.393026005
E33041804,406,499.46,0.812877908
E33041805,316,49.74,6.353035786
E33041806,390,22.81,17.09776414
E33041807,557,59.92,9.295727637
E33041808,588,842.25,0.698130009
E33041809,488,1385.49,0.352221958
E33041810,336,1259.64,0.266742879
E33041811,261,610.61,0.427441411
E33041812,512,746.09,0.686244287
E33041813,378,222.08,1.702089337
E33041814,389,84.47,4.605185273
E33041815,519,37.89,13.69754553
E33041816,412,138.49,2.974944039
E33041817,395,52.98,7.455643639
E33041818,348,1901.34,0.183028811
E33041819,594,1512.92,0.392618248
E33041820,332,1632.9,0.203319248
E33041821,572,1761.58,0.3247085
E33041822,480,673.56,0.712631391
E33041823,325,2454.54,0.132407702
E33041824,288,538.05,0.535266239
E33041825,336,1522.09,0.220749102
E33041826,433,2045.49,0.21168522
E33041827,299,1767.43,0.169172188
E33041828,485,216.02,2.245162485
E33041829,278,24.58,11.31000814
E33041830,352,84.08,4.186489058
E33041831,350,15.91,21.99874293
E33041832,264,385.42,0.684967049
E33041833,342,17.3,19.76878613
E33041834,546,175.73,3.107039208
E33041835,482,47.62,10.12179756
E33041836,289,114.4,2.526223776
E33041837,296,33.04,8.958837772
E33041838,275,791.78,0.3473187
E33041839,280,68.16,4.107981221
E33041840,364,30.99,11.74572443
E33041841,493,1878.58,0.262432263
E33041842,346,936.24,0.36956336
E33041843,291,1113.27,0.261392115
E33041844,511,228.02,2.241031488
E33041845,665,376.8,1.764861996
E33041846,404,4451.94,0.090746955
E33041847,300,860.39,0.348679087
E33041848,255,369.32,0.690458139
E33041849,442,76.82,5.753709971
E33041850,352,52.44,6.712433257
E33041851,359,16.64,21.57451923
E33041852,344,140.05,2.456265619
E33041853,304,48.38,6.28358826
E33041854,327,1633.97,0.200126073
E33041855,263,121.28,2.16853562
E33041856,570,244.74,2.329002206
E33041857,263,194.12,1.354832063
E33041858,446,706.99,0.630843435
E33041859,354,171.22,2.067515477
E33041860,285,103.45,2.754954084
E33041861,402,72.13,5.573270484
E33041862,372,57.2,6.503496503
E33041863,288,735.92,0.391346886
E33041864,404,211.89,1.906649677
E33041865,546,70.88,7.703160271
E33041866,289,31.33,9.224385573
E33041867,324,307.53,1.053555751
E33041868,359,40.95,8.766788767
E33041869,306,125.47,2.438829999
E33041870,272,40.16,6.772908367
E33041871,338,105.09,3.216290798
E33041872,309,317.97,0.971789791
E33041873,372,732.66,0.507738924
E33041874,376,1590,0.236477987
E33041875,270,649.37,0.41578761
E33041876,286,903.71,0.316473205
E33041877,393,4800.33,0.081869371
E33041878,256,504.23,0.507704817
E33041879,324,158.25,2.047393365
E33041880,256,171.17,1.49558918
E33041881,307,702.89,0.4367682
E33041882,266,1149.11,0.231483496
E33041883,406,1554.51,0.261175547
E33041884,286,58.08,4.924242424
E33041885,308,428.78,0.718317086
E33041886,332,41.08,8.081791626
E33041887,509,1663.54,0.305974007
E33041888,307,1382.66,0.222035786
E33041889,394,1170.08,0.336729113
E33041890,272,1005.6,0.270485282
E33041891,548,832.61,0.658171293
E33041892,374,189.92,1.969250211
E33041893,262,380.62,0.688350586
E33041894,327,419.24,0.779982826
E33041895,228,1309.58,0.17410162
E33041896,299,135.11,2.21301162
E33041897,334,81.05,4.120913017
E33041898,328,60.99,5.377930808
E33041899,278,39.85,6.976160602
E33041900,1080,33.95,31.81148748
E33041901,980,45.22,21.67182663
E33041902,277,38.21,7.249411149
E33041903,298,45.41,6.562431183
E33041904,294,57.96,5.072463768
E33041905,345,51.32,6.722525331
E33041906,397,30.63,12.9611492
E33041907,325,34.75,9.352517986
E33041908,1098,209.33,5.245306454
E33041909,539,43.49,12.39365371
E33041910,482,34.64,13.91454965
E33041911,936,39.12,23.92638037
E33041912,331,34.92,9.478808706
E33041913,313,43.87,7.134716207
E33041914,395,32.92,11.99878493
E33041915,321,31.6,10.15822785
E33041916,302,44.86,6.732055283
E33041917,384,58.84,6.526172672
E33041918,504,23.39,21.54766994
E33041919,354,53.19,6.655386351
E33041920,336,126.07,2.665186008
E33041921,334,10.19,32.77723258
E33041922,778,5.57,139.6768402
E33041923,273,54.33,5.02484815
E33041924,319,48.43,6.586826347
E33041925,343,15.34,22.35984355
E33041926,1995,18.6,107.2580645
E33041927,877,20.83,42.10273644
E33041928,269,40.01,6.72331917
E33041929,662,36.52,18.12705367
E33041930,409,41.33,9.895959352
E33041931,719,20.57,34.95381624
E33041932,325,42.23,7.695950746
E33041933,469,139.93,3.351675838
E33041934,357,54.51,6.549257017
E33041935,387,42.81,9.039943938
E33041936,378,38.11,9.918656521
E33041937,343,55.49,6.181293927
E33041938,363,1287.58,0.28192423
E33041939,430,764.29,0.562613668
E33041940,296,74.39,3.979029439
E33041941,294,951.24,0.309070266
E33041942,508,76.56,6.635318704
E33041943,469,35.02,13.39234723
E33041944,2557,42.56,60.07988722
E33041945,675,37,18.24324324
E33041946,392,46.44,8.440999139
E33041947,531,3319.74,0.159952285
E33041948,309,385.76,0.801016176
E33041949,473,106.29,4.450089378
E33041950,354,2153.84,0.164357612
E33041951,264,454.64,0.580679219
E33041952,325,806.88,0.40278604
E33041953,341,5134.63,0.066411796
E33041954,260,81.42,3.193318595
E33041955,301,99.6,3.022088353
E33041956,707,128.52,5.501089325
E33041957,366,74.3,4.925975774
E33041958,542,55.73,9.725462049
E33041959,400,28.59,13.99090591
E33041960,275,1930.93,0.14241842
E33041961,317,416.72,0.76070263
E33041962,287,2822.46,0.101684346
E33041963,437,155.17,2.816266031
E33041964,820,182.7,4.488232074
E33041965,591,3305.9,0.178771288
E33041966,415,50.8,8.169291339
E33041967,733,63.85,11.48003132
E33041968,458,48.01,9.539679233
E33041969,421,51.17,8.227477037
E33041970,320,116,2.75862069
E33041971,466,112.39,4.146276359
E33041972,545,4195.54,0.129899846
E33041973,282,788.49,0.357645626
E33041974,352,1104.52,0.318690472
E33041975,239,1831.11,0.130521924
E33041976,563,1003.49,0.561041964
E33041977,254,1527.19,0.166318533
E33041978,896,304.3,2.944462701
E33041979,335,76.02,4.40673507
E33041980,218,8.02,27.18204489
E33041981,522,33.43,15.61471732
E33041982,393,24.33,16.15289766
E33041983,918,14.48,63.39779006
E33041984,417,28.38,14.69344609
E33041985,287,35.71,8.036964436
E33041986,701,39.64,17.68415742
E33041987,310,31.19,9.939083039
E33041988,531,13.06,40.65849923
E33041989,350,70.37,4.973710388
E33041990,323,207.88,1.553781028
E33041991,265,188.67,1.404568824
E33041992,368,39.7,9.269521411
E33041993,360,21.07,17.08590413
E33041994,398,1179.45,0.337445419
E33041995,402,14.2,28.30985915
E33041996,371,232.28,1.597210263
E33041997,438,36.86,11.88279978
E33041998,537,78.5,6.840764331
E33041999,660,83.79,7.876834945
E33042000,527,1611.23,0.327079312
E33042001,353,2355.51,0.149861389
E33042002,454,66.93,6.783206335
E33042003,346,2119.78,0.163224486
E33042004,252,329.99,0.763659505
E33042005,573,541.44,1.058289007
E33042006,266,412.1,0.645474399
E33042007,269,1263.83,0.212845082
E33042008,271,2096.82,0.12924333
E33042009,391,321.85,1.214851639
E33042010,488,1139.51,0.42825425
E33042011,442,1764.75,0.250460405
E33042012,361,618.84,0.583349493
E33042013,291,20.41,14.25771681
E33042014,351,1249.69,0.280869656
E33042015,517,130.38,3.965332106
E33042016,430,739.51,0.581466106
E33042017,563,24.83,22.67418445
E33042018,323,85.92,3.759310987
E33042019,460,50.33,9.139678124
E33042020,443,394.2,1.123795028
E33042021,276,521.07,0.529679314
E33042022,262,301.91,0.867808287
E33042023,268,23.38,11.46278871
E33042024,282,1418.91,0.198744106
E33042025,326,103.42,3.152194933
E33042026,375,263.64,1.422394174
E33042027,639,624.4,1.023382447
E33042028,260,1399,0.185847034
E33042029,424,3276.25,0.129416253
E33042030,273,77.68,3.514418126
E33042031,504,131.76,3.825136612
E33042032,400,3458.83,0.115646042
E33042033,231,37.6,6.143617021
E33042034,363,2114.19,0.171696962
E33042035,316,78.93,4.003547447
E33042036,641,68.01,9.425084546
E33042037,426,12.6,33.80952381
E33042038,773,7.83,98.72286079
E33042039,602,112.19,5.365897139
E33042040,259,22.17,11.68245377
E33042041,318,244.32,1.301571709
E33042042,783,59.93,13.06524278
E33042043,451,17.69,25.49462973
E33042044,1115,22.99,48.49934754
E33042045,459,68.42,6.708564747
E33042046,268,1769.22,0.151479183
E33042047,583,406.75,1.433312846
E33042048,264,801.95,0.329197581
E33042049,613,51.4,11.92607004
E33042050,298,74.19,4.016713843
E33042051,388,153.34,2.530324768
E33042052,711,84.13,8.451206466
E33042053,513,52.03,9.859696329
E33042054,424,71.05,5.967628431
E33042055,657,65.2,10.07668712
E33042056,314,70.59,4.448222128
E33042057,311,71.51,4.349042092
E33042058,375,39.16,9.576098059
E33042059,480,28.86,16.63201663
E33042060,498,134.96,3.689982217
E33042061,285,31.78,8.967904342
E33042062,323,22.23,14.52991453
E33042063,400,23.15,17.27861771
E33042064,315,44.48,7.081834532
E33042065,351,58.4,6.010273973
E33042066,368,35.64,10.32547699
E33042067,286,112.94,2.532318045
E33042068,363,36.92,9.832069339
E33042069,329,33.97,9.685016191
E33042070,697,29.42,23.69136642
E33042071,330,107.53,3.068911002
E33042072,443,59.73,7.416708522
E33042073,530,253.37,2.091802502
E33042074,526,46.56,11.29725086
E33042075,409,49.35,8.287740628
E33042076,401,43.59,9.199357651
E33042077,432,58.72,7.356948229
E33042078,489,6.98,70.05730659
E33042079,353,20.2,17.47524752
E33042080,431,22.08,19.51992754
E33042081,719,24.88,28.89871383
E33042082,494,23.31,21.19262119
E33042083,612,64.53,9.483960948
E33042084,450,377.28,1.192748092
E33042085,297,201.79,1.471827147
E33042086,310,34.04,9.10693302
E33042087,431,254.68,1.692319774
E33042088,367,64.91,5.653982437
E33042089,544,18.08,30.08849558
E33042090,277,31.73,8.729908604
E33042091,306,145.26,2.106567534
E33042092,404,59.27,6.816264552
E33042093,425,52.34,8.119984715
E33042094,470,149.5,3.143812709
E33042095,368,66.41,5.541334136
E33042096,260,299.31,0.868664595
E33042097,463,110.13,4.204122401
E33042098,735,124.03,5.925985649
E33042099,606,33.24,18.23104693
E33042100,379,286.3,1.323786238
E33042101,329,49.64,6.627719581
E33042102,429,31.55,13.59746434
E33042103,462,25.82,17.89310612
E33042104,419,174.09,2.40680108
E33042105,258,41.55,6.209386282
E33042106,381,60.1,6.339434276
E33042107,370,57.77,6.404708326
E33042108,397,73.69,5.387433844
E33042109,507,255.28,1.986054528
E33042110,327,44.42,7.361548852
E33042111,242,105.73,2.288848955
E33042112,309,242.58,1.273806579
E33042113,779,34.38,22.6585224
E33042114,341,22.96,14.85191638
E33042115,322,52.72,6.107738998
E33042116,511,49.86,10.24869635
E33042117,249,102.54,2.428320655
E33042118,325,62.84,5.171865054
E33042119,590,24.86,23.73290426
E33042120,1005,90.36,11.12217795
E33042121,500,27.5,18.18181818
E33042122,978,344.82,2.836262398
E33042123,351,68.45,5.127830533
E33042124,255,52.92,4.818594104
E33042125,520,79.11,6.573126027
E33042126,295,132.21,2.231298691
E33042127,294,103.21,2.848561186
E33042128,379,190.4,1.990546218
E33042129,342,53.29,6.417714393
E33042130,304,46.11,6.59292995
E33042131,343,31.06,11.04314231
E33042132,248,35.55,6.976090014
E33042133,634,42.32,14.98109641
E33042134,299,44.92,6.656277827
E33042135,352,42.7,8.243559719
E33042136,346,51.69,6.693751209
E33042137,665,101.69,6.539482742
E33042138,394,49.34,7.985407377
E33042139,381,78.04,4.882111738
E33042140,464,395.35,1.173643607
E33042141,596,27.69,21.52401589
E33042142,437,68.38,6.390757531
E33042143,344,47.55,7.234490011
E33042144,340,63.7,5.337519623
E33042145,394,113.63,3.467394174
E33042146,640,38.55,16.60181582
E33042147,321,88.34,3.633688024
E33042148,361,108.72,3.320456218
E33042149,659,581.52,1.133237034
E33042150,439,53.64,8.184190902
E33042151,432,68.57,6.300131253
E33042152,555,693.03,0.800831133
E33042153,348,133.55,2.605765631
E33042154,321,125.39,2.56001276
E33042155,578,92.58,6.243249082
E33042156,692,29.5,23.45762712
E33042157,703,22.04,31.89655172
E33042158,272,104.68,2.598395109
E33042159,479,29.08,16.47180193
E33042160,283,22.88,12.36888112
